concept_id,notice_no,route_id,route_name,notice_group,notice_name,concept_no,concept_keyword,public_title,recommended_rank,public_summary,primary_objective,field_situation,unknown_factor,complication,record_target,failure_condition,follow_up,public_notice_text
concept_020_05,20,solver,해결사,잔향의 룬 대응,룬 악용 차단,5,포섭용 룬 문서,룬 악용 차단 – 포섭용 룬 문서,중급~상급,"포섭용 룬 문서 사안이 접수되었다. 연맹은 이를 룬 악용 차단 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",룬을 이용한 금기 실험과 위험 확산을 차단한다.,"현장에서는 포섭용 룬 문서와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","룬이 자연 발생한 흔적인지, 반복 발현을 유도하는 장치인지 확인해야 한다.",룬이 남은 물건이나 장소를 소유물 또는 가호로 여기는 이들이 접근 통제에 반발한다.,"룬 탁본, 발현 조건, 주변 잔향 농도, 관련 물품 목록.",룬이 재발현되거나 민간 접근을 막지 못해 반복 피해가 발생한다.,인위적 배열이 확인되면 재앙 대응 또는 준던전화 구역 봉쇄로 확장한다.,"[룬 악용 차단 – 포섭용 룬 문서] 포섭용 룬 문서 사안이 접수되었다. 연맹은 이를 룬 악용 차단 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 룬을 이용한 금기 실험과 위험 확산을 차단한다는 것이다. 현장에서는 포섭용 룬 문서와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_020_06,20,solver,해결사,잔향의 룬 대응,룬 악용 차단,6,인공 침식 시술,룬 악용 차단 – 인공 침식 시술,중급~상급,"인공 침식 시술 사안이 접수되었다. 연맹은 이를 룬 악용 차단 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",룬을 이용한 금기 실험과 위험 확산을 차단한다.,"현장에서는 인공 침식 시술와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","룬이 자연 발생한 흔적인지, 반복 발현을 유도하는 장치인지 확인해야 한다.",룬이 남은 물건이나 장소를 소유물 또는 가호로 여기는 이들이 접근 통제에 반발한다.,"룬 탁본, 발현 조건, 주변 잔향 농도, 관련 물품 목록.",룬이 재발현되거나 민간 접근을 막지 못해 반복 피해가 발생한다.,인위적 배열이 확인되면 재앙 대응 또는 준던전화 구역 봉쇄로 확장한다.,"[룬 악용 차단 – 인공 침식 시술] 인공 침식 시술 사안이 접수되었다. 연맹은 이를 룬 악용 차단 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 룬을 이용한 금기 실험과 위험 확산을 차단한다는 것이다. 현장에서는 인공 침식 시술와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_020_07,20,solver,해결사,잔향의 룬 대응,룬 악용 차단,7,룬 증폭 장치 회수,룬 악용 차단 – 룬 증폭 장치 회수,중급~상급,"룬 증폭 장치 회수 사안이 접수되었다. 연맹은 이를 룬 악용 차단 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",룬을 이용한 금기 실험과 위험 확산을 차단한다.,"현장에서는 룬 증폭 장치 회수와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","룬이 자연 발생한 흔적인지, 반복 발현을 유도하는 장치인지 확인해야 한다.",룬이 남은 물건이나 장소를 소유물 또는 가호로 여기는 이들이 접근 통제에 반발한다.,"룬 탁본, 발현 조건, 주변 잔향 농도, 관련 물품 목록.",룬이 재발현되거나 민간 접근을 막지 못해 반복 피해가 발생한다.,인위적 배열이 확인되면 재앙 대응 또는 준던전화 구역 봉쇄로 확장한다.,"[룬 악용 차단 – 룬 증폭 장치 회수] 룬 증폭 장치 회수 사안이 접수되었다. 연맹은 이를 룬 악용 차단 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 룬을 이용한 금기 실험과 위험 확산을 차단한다는 것이다. 현장에서는 룬 증폭 장치 회수와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_01,21,solver,해결사,정제·자원,흑마석 광맥 조사,1,던전 인근 흑마석층,흑마석 광맥 조사 – 던전 인근 흑마석층,중급,"던전 인근 흑마석층 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 던전 인근 흑마석층와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 던전 인근 흑마석층] 던전 인근 흑마석층 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 던전 인근 흑마석층와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_02,21,solver,해결사,정제·자원,흑마석 광맥 조사,2,상단 선점 광맥,흑마석 광맥 조사 – 상단 선점 광맥,중급,"상단 선점 광맥 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 상단 선점 광맥와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 상단 선점 광맥] 상단 선점 광맥 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 상단 선점 광맥와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_03,21,solver,해결사,정제·자원,흑마석 광맥 조사,3,노동자 침식 광산,흑마석 광맥 조사 – 노동자 침식 광산,중급,"노동자 침식 광산 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 노동자 침식 광산와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 노동자 침식 광산] 노동자 침식 광산 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 노동자 침식 광산와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_04,21,solver,해결사,정제·자원,흑마석 광맥 조사,4,빛을 흡수하는 원석,흑마석 광맥 조사 – 빛을 흡수하는 원석,중급,"빛을 흡수하는 원석 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 빛을 흡수하는 원석와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 빛을 흡수하는 원석] 빛을 흡수하는 원석 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 빛을 흡수하는 원석와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_05,21,solver,해결사,정제·자원,흑마석 광맥 조사,5,맥동하는 흑마석맥,흑마석 광맥 조사 – 맥동하는 흑마석맥,중급,"맥동하는 흑마석맥 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 맥동하는 흑마석맥와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 맥동하는 흑마석맥] 맥동하는 흑마석맥 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 맥동하는 흑마석맥와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_06,21,solver,해결사,정제·자원,흑마석 광맥 조사,6,광맥 주변 마물화,흑마석 광맥 조사 – 광맥 주변 마물화,중급,"광맥 주변 마물화 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 광맥 주변 마물화와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 광맥 주변 마물화] 광맥 주변 마물화 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 광맥 주변 마물화와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_021_07,21,solver,해결사,정제·자원,흑마석 광맥 조사,7,봉인된 채굴 갱도,흑마석 광맥 조사 – 봉인된 채굴 갱도,중급,"봉인된 채굴 갱도 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다.","현장에서는 봉인된 채굴 갱도와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","흑마석이나 핵 반응이 안정적인 자원인지, 침식과 오염의 매개인지 확인해야 한다.","상단, 제작자, 정제 관계자가 기록 공개와 회수 절차를 거부한다.","시료, 정제 기록, 흑마석 반응값, 운송 또는 회수 경로.",시료가 훼손되거나 위험물이 유통되어 오염 피해가 확산된다.,정제 실패품 유통이 확인되면 위험 운송 또는 금지 지식 차단 공고로 확장한다.,"[흑마석 광맥 조사 – 봉인된 채굴 갱도] 봉인된 채굴 갱도 사안이 접수되었다. 연맹은 이를 흑마석 광맥 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 광맥의 분포와 잔향 누출, 채굴 위험도를 조사한다는 것이다. 현장에서는 봉인된 채굴 갱도와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
